Year,Date,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Datetime,Day,Time,Month
2005,2005-11-05 04:00:00,4421663,HL716606,2005-11-05,060XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,311,3.0,20.0,40.0,08B,1179075.0,1865009.0,2005,02/28/2018 03:56:25 PM,41.784876685,-87.618974609,"(41.784876685, -87.618974609)",2005-11-05 04:00:00,Saturday,04:00:00,11
2005,2005-05-13 19:00:00,3994409,HL355734,2005-05-13,058XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,STREET,False,False,234,2.0,20.0,40.0,06,1182571.0,1866562.0,2005,02/10/2018 03:50:01 PM,41.789057836,-87.606108761,"(41.789057836, -87.606108761)",2005-05-13 19:00:00,Friday,19:00:00,5
2005,2005-11-20 01:57:30,4448248,HL745550,2005-11-20,039XX W 107TH ST,0460,BATTERY,SIMPLE,STREET,False,False,2211,22.0,19.0,74.0,08B,1151735.0,1833349.0,2005,02/28/2018 03:56:25 PM,41.698575715,-87.720042606,"(41.698575715, -87.720042606)",2005-11-20 01:57:30,Sunday,01:57:30,11
2005,2005-06-25 00:18:00,4101749,HL442369,2005-06-25,028XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,True,False,1913,19.0,1.0,5.0,26,1162206.0,1918907.0,2005,02/28/2018 03:56:25 PM,41.933145975,-87.679318281,"(41.933145975, -87.679318281)",2005-06-25 00:18:00,Saturday,00:18:00,6
2005,2005-06-23 17:40:00,4105597,HL439630,2005-06-23,016XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,OTHER,True,False,1814,18.0,43.0,7.0,08B,1176670.0,1911085.0,2005,02/28/2018 03:56:25 PM,41.911367051,-87.626401638,"(41.911367051, -87.626401638)",2005-06-23 17:40:00,Thursday,17:40:00,6
2005,2005-12-09 15:25:00,4558834,HL780281,2005-12-09,016XX S HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1021,10.0,24.0,29.0,18,1153973.0,1891485.0,2005,02/28/2018 03:56:25 PM,41.858065739,-87.710305805,"(41.858065739, -87.710305805)",2005-12-09 15:25:00,Friday,15:25:00,12
2005,2005-06-10 00:00:00,4091454,HL435663,2005-06-10,115XX S PARNELL AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,True,False,524,5.0,34.0,53.0,02,1174705.0,1828360.0,2005,02/28/2018 03:56:25 PM,41.684405519,-87.636085361,"(41.684405519, -87.636085361)",2005-06-10 00:00:00,Friday,00:00:00,6
2005,2005-02-22 16:30:00,3831033,HL196049,2005-02-22,001XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,123,1.0,42.0,32.0,11,1176405.0,1899619.0,2005,02/28/2018 03:56:25 PM,41.879909765,-87.62772157,"(41.879909765, -87.62772157)",2005-02-22 16:30:00,Tuesday,16:30:00,2
2005,2005-02-11 20:00:00,3807512,HL176891,2005-02-11,061XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,812,8.0,13.0,64.0,14,1136343.0,1862107.0,2005,02/28/2018 03:56:25 PM,41.777780475,-87.775719534,"(41.777780475, -87.775719534)",2005-02-11 20:00:00,Friday,20:00:00,2
2005,2005-05-16 16:00:00,4007409,HL362327,2005-05-16,056XX S SEELEY AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",False,False,715,7.0,15.0,67.0,06,1163658.0,1867175.0,2005,02/28/2018 03:56:25 PM,41.79115805,-87.675439125,"(41.79115805, -87.675439125)",2005-05-16 16:00:00,Monday,16:00:00,5
2005,2005-02-01 02:00:00,3959669,HL327285,2005-02-01,002XX W 110TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,513,5.0,34.0,49.0,26,1176616.0,1831663.0,2005,02/28/2018 03:56:25 PM,41.693426791,-87.628990912,"(41.693426791, -87.628990912)",2005-02-01 02:00:00,Tuesday,02:00:00,2
2005,2005-08-08 15:58:21,4225019,HL536305,2005-08-08,026XX N MC VICKER AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2512,25.0,29.0,19.0,08A,1135619.0,1916857.0,2005,02/28/2018 03:56:25 PM,41.928035516,-87.777073542,"(41.928035516, -87.777073542)",2005-08-08 15:58:21,Monday,15:58:21,8
2005,2005-02-09 12:00:00,3850729,HL225172,2005-02-09,053XX W PARKER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2514,25.0,31.0,19.0,05,1140250.0,1917766.0,2005,02/28/2018 03:56:25 PM,41.930446204,-87.760033744,"(41.930446204, -87.760033744)",2005-02-09 12:00:00,Wednesday,12:00:00,2
2005,2005-10-12 23:00:42,4377504,HL669683,2005-10-12,068XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,2431,24.0,49.0,1.0,08A,1166976.0,1945476.0,2005,02/28/2018 03:56:25 PM,42.005951024,-87.661022762,"(42.005951024, -87.661022762)",2005-10-12 23:00:42,Wednesday,23:00:42,10
2005,2005-09-04 22:30:00,4275004,HL592219,2005-09-04,052XX W OAKDALE AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,2514,25.0,31.0,19.0,06,1140902.0,1919110.0,2005,02/28/2018 03:56:25 PM,41.934122289,-87.757604597,"(41.934122289, -87.757604597)",2005-09-04 22:30:00,Sunday,22:30:00,9
2005,2005-03-16 20:30:00,3862284,HL238631,2005-03-16,024XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,825,8.0,15.0,66.0,08B,1161013.0,1862810.0,2005,02/28/2018 03:56:25 PM,41.779235033,-87.685258451,"(41.779235033, -87.685258451)",2005-03-16 20:30:00,Wednesday,20:30:00,3
2005,2005-03-23 16:30:00,3879473,HL251260,2005-03-23,009XX N RUSH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1176473.0,1907011.0,2005,02/28/2018 03:56:25 PM,41.900192266,-87.627248537,"(41.900192266, -87.627248537)",2005-03-23 16:30:00,Wednesday,16:30:00,3
2005,2005-10-21 12:00:00,4397513,HL692433,2005-10-21,065XX S YALE AVE,0810,THEFT,OVER $500,OTHER,False,False,722,7.0,20.0,68.0,06,1175633.0,1861520.0,2005,02/28/2018 03:56:25 PM,41.775380274,-87.631698738,"(41.775380274, -87.631698738)",2005-10-21 12:00:00,Friday,12:00:00,10
2005,2005-04-10 01:00:00,3916191,HL285845,2005-04-10,011XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2033,20.0,46.0,3.0,08B,1167886.0,1932034.0,2005,02/28/2018 03:56:25 PM,41.969046206,-87.658064717,"(41.969046206, -87.658064717)",2005-04-10 01:00:00,Sunday,01:00:00,4
2005,2005-09-22 23:00:00,4329198,HL629797,2005-09-22,002XX W 94TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,634,6.0,21.0,49.0,07,1176377.0,1842661.0,2005,02/28/2018 03:56:25 PM,41.72361221,-87.629536839,"(41.72361221, -87.629536839)",2005-09-22 23:00:00,Thursday,23:00:00,9
2005,2005-04-14 16:30:00,3969607,HL295156,2005-04-14,005XX E BROWNING AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,CHA PARKING LOT/GROUNDS,True,False,212,2.0,4.0,35.0,18,1180530.0,1881417.0,2005,02/28/2018 03:56:25 PM,41.829868313,-87.613135895,"(41.829868313, -87.613135895)",2005-04-14 16:30:00,Thursday,16:30:00,4
2005,2005-07-27 20:09:13,4286973,HL511876,2005-07-27,029XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,True,False,1135,11.0,2.0,27.0,18,1156862.0,1897226.0,2005,02/28/2018 03:56:25 PM,41.873761627,-87.699545765,"(41.873761627, -87.699545765)",2005-07-27 20:09:13,Wednesday,20:09:13,7
2005,2005-04-28 00:15:00,3952923,HL322344,2005-04-28,024XX W CULLOM AVE,0810,THEFT,OVER $500,STREET,False,False,1912,19.0,47.0,5.0,06,1159145.0,1928481.0,2005,02/28/2018 03:56:25 PM,41.959481139,-87.690303272,"(41.959481139, -87.690303272)",2005-04-28 00:15:00,Thursday,00:15:00,4
2005,2005-10-29 20:00:00,4408315,HL703774,2005-10-29,020XX N KILPATRICK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2522,25.0,31.0,19.0,26,1144717.0,1913350.0,2005,02/10/2018 03:50:01 PM,41.918245127,-87.74372994,"(41.918245127, -87.74372994)",2005-10-29 20:00:00,Saturday,20:00:00,10
2005,2005-10-09 14:30:00,4368474,HL663321,2005-10-09,016XX S KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1012,10.0,24.0,29.0,07,1148990.0,1891449.0,2005,02/28/2018 03:56:25 PM,41.858064716,-87.728597579,"(41.858064716, -87.728597579)",2005-10-09 14:30:00,Sunday,14:30:00,10
2005,2005-12-04 19:30:00,4564978,HL772027,2005-12-04,061XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,313,3.0,20.0,42.0,18,1182617.0,1864574.0,2005,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)",2005-12-04 19:30:00,Sunday,19:30:00,12
2005,2005-12-03 04:00:00,4472277,HL769172,2005-12-03,018XX W TOUHY AVE,0460,BATTERY,SIMPLE,STREET,False,False,2424,24.0,49.0,1.0,08B,1162807.0,1947869.0,2005,02/28/2018 03:56:25 PM,42.012606282,-87.676293361,"(42.012606282, -87.676293361)",2005-12-03 04:00:00,Saturday,04:00:00,12
2005,2005-08-16 15:00:00,4227793,HL553179,2005-08-16,039XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1731,17.0,38.0,15.0,06,1143942.0,1925922.0,2005,02/28/2018 03:56:25 PM,41.952758475,-87.746261068,"(41.952758475, -87.746261068)",2005-08-16 15:00:00,Tuesday,15:00:00,8
2005,2005-09-12 07:42:51,4329594,HL606741,2005-09-12,019XX N AUSTIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,2513,25.0,29.0,25.0,14,1136098.0,1912178.0,2005,02/10/2018 03:50:01 PM,41.915187259,-87.775425225,"(41.915187259, -87.775425225)",2005-09-12 07:42:51,Monday,07:42:51,9
2005,2005-08-22 16:14:50,4246653,HL564848,2005-08-22,009XX N STATE ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,False,False,1833,18.0,42.0,8.0,03,1176196.0,1906734.0,2005,02/28/2018 03:56:25 PM,41.899438416,-87.628274317,"(41.899438416, -87.628274317)",2005-08-22 16:14:50,Monday,16:14:50,8
2005,2005-10-22 17:30:00,4395651,HL689518,2005-10-22,061XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,TAXICAB,False,False,314,3.0,20.0,42.0,14,1186594.0,1864647.0,2005,02/28/2018 03:56:25 PM,41.783708597,-87.591418566,"(41.783708597, -87.591418566)",2005-10-22 17:30:00,Saturday,17:30:00,10
2005,2005-10-28 23:58:51,4408382,HL701801,2005-10-28,064XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,True,724,7.0,16.0,68.0,08B,1170091.0,1862045.0,2005,02/28/2018 03:56:25 PM,41.776943218,-87.651999767,"(41.776943218, -87.651999767)",2005-10-28 23:58:51,Friday,23:58:51,10
2005,2005-09-02 11:00:00,4283072,HL596977,2005-09-02,013XX W LAKE ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1212,12.0,27.0,28.0,06,1167554.0,1901568.0,2005,02/10/2018 03:50:01 PM,41.885453056,-87.660164946,"(41.885453056, -87.660164946)",2005-09-02 11:00:00,Friday,11:00:00,9
2005,2005-04-28 16:00:00,3958425,HL325961,2005-04-28,027XX S HILLOCK AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,923,9.0,11.0,60.0,06,1168064.0,1886525.0,2005,02/28/2018 03:56:25 PM,41.84416283,-87.658726226,"(41.84416283, -87.658726226)",2005-04-28 16:00:00,Thursday,16:00:00,4
2005,2005-09-03 19:55:00,4351178,HL590056,2005-09-03,047XX S KOSTNER AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,815,8.0,23.0,57.0,18,1147822.0,1872938.0,2005,02/28/2018 03:56:25 PM,41.807290478,-87.733359471,"(41.807290478, -87.733359471)",2005-09-03 19:55:00,Saturday,19:55:00,9
2005,2005-07-23 04:22:45,4172186,HL502225,2005-07-23,108XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,False,513,5.0,9.0,49.0,14,1180168.0,1833210.0,2005,02/28/2018 03:56:25 PM,41.697591534,-87.615939167,"(41.697591534, -87.615939167)",2005-07-23 04:22:45,Saturday,04:22:45,7
2005,2005-03-24 18:00:00,3880753,HL254408,2005-03-24,0000X W ERIE ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1832,18.0,42.0,8.0,05,1175619.0,1904763.0,2005,02/28/2018 03:56:25 PM,41.894042884,-87.630452917,"(41.894042884, -87.630452917)",2005-03-24 18:00:00,Thursday,18:00:00,3
2005,2005-08-06 23:07:00,4203174,HL534040,2005-08-06,078XX S COLES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,421,4.0,7.0,43.0,26,1197458.0,1853766.0,2005,02/28/2018 03:56:25 PM,41.753586306,-87.551950515,"(41.753586306, -87.551950515)",2005-08-06 23:07:00,Saturday,23:07:00,8
2005,2005-06-09 11:43:11,4062823,HL408962,2005-06-09,077XX S WOLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,611,6.0,18.0,71.0,14,1165031.0,1853404.0,2005,02/28/2018 03:56:25 PM,41.753339644,-87.670793615,"(41.753339644, -87.670793615)",2005-06-09 11:43:11,Thursday,11:43:11,6
2005,2005-06-02 05:00:00,4046649,HL398040,2005-06-02,081XX S OGLESBY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,414,4.0,7.0,46.0,26,1193267.0,1851467.0,2005,02/28/2018 03:56:25 PM,41.747381085,-87.567383713,"(41.747381085, -87.567383713)",2005-06-02 05:00:00,Thursday,05:00:00,6
2006,2006-01-23 21:00:00,4574015,HM164902,2006-01-23,051XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,232,2.0,3.0,40.0,08B,1178912.0,1871035.0,2006,02/10/2018 03:50:01 PM,41.801416311,-87.619388748,"(41.801416311, -87.619388748)",2006-01-23 21:00:00,Monday,21:00:00,1
2006,2006-08-03 16:40:00,4944405,HM557147,2006-08-03,026XX S MICHIGAN AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,False,2113,1.0,2.0,35.0,11,1177627.0,1886914.0,2006,02/28/2018 03:56:25 PM,41.845018785,-87.623620246,"(41.845018785, -87.623620246)",2006-08-03 16:40:00,Thursday,16:40:00,8
2006,2006-11-14 22:35:00,5318142,HM721075,2006-11-14,011XX S CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1533,15.0,24.0,25.0,16,1144556.0,1894709.0,2006,02/28/2018 03:56:25 PM,41.867095122,-87.744791254,"(41.867095122, -87.744791254)",2006-11-14 22:35:00,Tuesday,22:35:00,11
2006,2006-09-19 15:30:00,5000189,HM610778,2006-09-19,019XX N CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2533,25.0,31.0,19.0,06,1144090.0,1912429.0,2006,02/28/2018 03:56:25 PM,41.915729613,-87.746056778,"(41.915729613, -87.746056778)",2006-09-19 15:30:00,Tuesday,15:30:00,9
2006,2006-04-12 23:00:00,4777047,HM287569,2006-04-12,021XX S LEAVITT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1223,12.0,25.0,31.0,18,1162027.0,1889942.0,2006,02/28/2018 03:56:25 PM,41.853667417,-87.680785638,"(41.853667417, -87.680785638)",2006-04-12 23:00:00,Wednesday,23:00:00,4
2006,2006-08-13 21:30:00,4921705,HM538563,2006-08-13,025XX N MILWAUKEE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,1414,14.0,35.0,22.0,16,1155266.0,1916806.0,2006,02/28/2018 03:56:25 PM,41.927523112,-87.704878906,"(41.927523112, -87.704878906)",2006-08-13 21:30:00,Sunday,21:30:00,8
2006,2006-05-18 00:45:00,4746500,HM357565,2006-05-18,076XX S COLES AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,False,421,4.0,7.0,43.0,04A,1196255.0,1855232.0,2006,02/28/2018 03:56:25 PM,41.757639014,-87.556310458,"(41.757639014, -87.556310458)",2006-05-18 00:45:00,Thursday,00:45:00,5
2006,2006-09-06 23:09:00,4982538,HM586098,2006-09-06,043XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,221,2.0,3.0,38.0,08A,1177882.0,1876231.0,2006,02/28/2018 03:56:25 PM,41.815698011,-87.62300861,"(41.815698011, -87.62300861)",2006-09-06 23:09:00,Wednesday,23:09:00,9
2006,2006-03-30 16:40:00,4662829,HM261998,2006-03-30,031XX W CERMAK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1022,10.0,24.0,30.0,06,1155571.0,1889204.0,2006,02/28/2018 03:56:25 PM,41.85177445,-87.704501445,"(41.85177445, -87.704501445)",2006-03-30 16:40:00,Thursday,16:40:00,3
2006,2006-08-30 13:30:00,5133692,HM571530,2006-08-30,027XX S DEARBORN ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,PARK PROPERTY,True,False,2113,1.0,3.0,35.0,18,1176315.0,1886573.0,2006,02/28/2018 03:56:25 PM,41.844112707,-87.628445336,"(41.844112707, -87.628445336)",2006-08-30 13:30:00,Wednesday,13:30:00,8
2006,2006-08-17 19:00:00,4932035,HM547194,2006-08-17,012XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,18.0,42.0,8.0,14,1175314.0,1908524.0,2006,02/28/2018 03:56:25 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)",2006-08-17 19:00:00,Thursday,19:00:00,8
2006,2006-02-11 01:05:00,4587466,HM174904,2006-02-11,012XX W 74TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,734,7.0,17.0,67.0,03,1169022.0,1855703.0,2006,02/10/2018 03:50:01 PM,41.759563138,-87.656101753,"(41.759563138, -87.656101753)",2006-02-11 01:05:00,Saturday,01:05:00,2
2006,2006-02-14 12:10:00,4592352,HM180633,2006-02-14,008XX E 131ST ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,533,5.0,9.0,54.0,08A,1184125.0,1818523.0,2006,02/10/2018 03:50:01 PM,41.65719701,-87.601907414,"(41.65719701, -87.601907414)",2006-02-14 12:10:00,Tuesday,12:10:00,2
2006,2006-05-19 13:37:23,4750553,HM360478,2006-05-19,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,122,1.0,42.0,32.0,06,1176338.0,1901346.0,2006,02/28/2018 03:56:25 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2006-05-19 13:37:23,Friday,13:37:23,5
2006,2006-03-16 15:53:46,4723154,HM235761,2006-03-16,079XX S ELIZABETH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,612,6.0,21.0,71.0,18,1169372.0,1852027.0,2006,02/28/2018 03:56:25 PM,41.749468135,-87.654925245,"(41.749468135, -87.654925245)",2006-03-16 15:53:46,Thursday,15:53:46,3
2006,2006-01-26 17:30:00,4557227,HM146463,2006-01-26,025XX N CLYBOURN AVE,0330,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),False,False,1931,19.0,32.0,7.0,03,1163789.0,1917154.0,2006,02/28/2018 03:56:25 PM,41.928302356,-87.673550463,"(41.928302356, -87.673550463)",2006-01-26 17:30:00,Thursday,17:30:00,1
2006,2006-09-20 11:17:52,5206562,HM612067,2006-09-20,033XX W ADAMS ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1124,11.0,28.0,27.0,26,1154059.0,1898874.0,2006,02/28/2018 03:56:25 PM,41.878340246,-87.709793122,"(41.878340246, -87.709793122)",2006-09-20 11:17:52,Wednesday,11:17:52,9
2006,2006-12-26 10:15:00,5209950,HM794324,2006-12-26,015XX S KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1012,10.0,24.0,29.0,14,1147967.0,1892196.0,2006,02/28/2018 03:56:25 PM,41.860134288,-87.732333465,"(41.860134288, -87.732333465)",2006-12-26 10:15:00,Tuesday,10:15:00,12
2006,2006-10-11 00:00:00,5126836,HM714385,2006-10-11,057XX W 64TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,812,8.0,13.0,64.0,10,1139290.0,1861543.0,2006,02/10/2018 03:50:01 PM,41.776179811,-87.764929214,"(41.776179811, -87.764929214)",2006-10-11 00:00:00,Wednesday,00:00:00,10
2006,2006-07-27 07:05:00,5081295,HM501980,2006-07-27,042XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,214,2.0,3.0,38.0,16,1178742.0,1877055.0,2006,02/28/2018 03:56:25 PM,41.817939584,-87.619828901,"(41.817939584, -87.619828901)",2006-07-27 07:05:00,Thursday,07:05:00,7
2006,2006-06-27 12:50:00,4829079,HM440063,2006-06-27,096XX S LONGWOOD DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),True,False,2213,22.0,19.0,72.0,06,1165598.0,1840759.0,2006,02/28/2018 03:56:25 PM,41.718627867,-87.66907342,"(41.718627867, -87.66907342)",2006-06-27 12:50:00,Tuesday,12:50:00,6
2006,2006-03-20 08:00:00,4663613,HM255472,2006-03-20,0000X W 15TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,132,1.0,3.0,33.0,14,1175990.0,1893061.0,2006,02/28/2018 03:56:25 PM,41.861923555,-87.62944284,"(41.861923555, -87.62944284)",2006-03-20 08:00:00,Monday,08:00:00,3
2006,2006-05-30 02:15:00,4770281,HM381534,2006-05-30,066XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,723,7.0,6.0,68.0,08B,1173181.0,1860878.0,2006,02/10/2018 03:50:01 PM,41.773673097,-87.640706402,"(41.773673097, -87.640706402)",2006-05-30 02:15:00,Tuesday,02:15:00,5
2006,2006-07-12 09:00:00,4857586,HM471383,2006-07-12,049XX N MILWAUKEE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1623,16.0,45.0,11.0,11,1139338.0,1932332.0,2006,02/10/2018 03:50:01 PM,41.970433391,-87.763029002,"(41.970433391, -87.763029002)",2006-07-12 09:00:00,Wednesday,09:00:00,7
2006,2006-09-09 04:54:07,4977926,HM590660,2006-09-09,072XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8.0,18.0,66.0,14,1155291.0,1856421.0,2006,02/28/2018 03:56:25 PM,41.761819057,-87.706406806,"(41.761819057, -87.706406806)",2006-09-09 04:54:07,Saturday,04:54:07,9
2006,2006-10-03 12:30:00,5030049,HM639200,2006-10-03,061XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,823,8.0,15.0,66.0,06,1156102.0,1863920.0,2006,02/28/2018 03:56:25 PM,41.78238119,-87.703233008,"(41.78238119, -87.703233008)",2006-10-03 12:30:00,Tuesday,12:30:00,10
2006,2006-10-01 00:01:00,5024411,HM633839,2006-10-01,029XX E 81ST ST,0820,THEFT,$500 AND UNDER,STREET,False,False,422,4.0,7.0,46.0,06,1197447.0,1851834.0,2006,02/10/2018 03:50:01 PM,41.748285033,-87.552055115,"(41.748285033, -87.552055115)",2006-10-01 00:01:00,Sunday,00:01:00,10
2006,2006-12-19 09:30:00,5193998,HM782677,2006-12-19,042XX S MOZART ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,True,False,912,9.0,12.0,58.0,03,1158068.0,1876392.0,2006,02/28/2018 03:56:25 PM,41.816566273,-87.695685838,"(41.816566273, -87.695685838)",2006-12-19 09:30:00,Tuesday,09:30:00,12
2006,2006-01-06 19:30:00,4522863,HM110305,2006-01-06,110XX S ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2212,22.0,19.0,75.0,14,1162011.0,1831382.0,2006,02/28/2018 03:56:25 PM,41.692970962,-87.682471002,"(41.692970962, -87.682471002)",2006-01-06 19:30:00,Friday,19:30:00,1
2006,2006-09-17 16:30:00,4997362,HM609387,2006-09-17,011XX W LOYOLA AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,2432,24.0,49.0,1.0,06,1167355.0,1943874.0,2006,02/10/2018 03:50:01 PM,42.001546934,-87.659674761,"(42.001546934, -87.659674761)",2006-09-17 16:30:00,Sunday,16:30:00,9
2006,2006-11-14 09:40:00,5120097,HM719874,2006-11-14,060XX S ELLIS AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",False,False,2133,2.0,20.0,42.0,08B,1183929.0,1865166.0,2006,02/28/2018 03:56:25 PM,41.785195464,-87.601173081,"(41.785195464, -87.601173081)",2006-11-14 09:40:00,Tuesday,09:40:00,11
2006,2006-01-28 02:15:00,4560808,HM149365,2006-01-28,025XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,STREET,False,False,1911,19.0,47.0,4.0,06,1158475.0,1929800.0,2006,02/28/2018 03:56:25 PM,41.963114317,-87.692730235,"(41.963114317, -87.692730235)",2006-01-28 02:15:00,Saturday,02:15:00,1
2006,2006-09-10 00:00:00,4979198,HM592632,2006-09-10,016XX W HOWARD ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,2422,24.0,49.0,1.0,06,1163750.0,1950346.0,2006,02/28/2018 03:56:25 PM,42.019383301,-87.67275327,"(42.019383301, -87.67275327)",2006-09-10 00:00:00,Sunday,00:00:00,9
2006,2006-02-15 17:15:00,4591361,HM183147,2006-02-15,012XX W 87TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,613,6.0,21.0,71.0,03,1169761.0,1847097.0,2006,02/28/2018 03:56:25 PM,41.735931109,-87.653642482,"(41.735931109, -87.653642482)",2006-02-15 17:15:00,Wednesday,17:15:00,2
